,path,text
34011,./fashion_captioning/images/89043.jpg,avani block heel sandal 
34012,./fashion_captioning/images/7769.jpg,shelli stretch sheath dress 
34013,./fashion_captioning/images/62501.jpg,puffer jacket 
34014,./fashion_captioning/images/56053.jpg,transcend lennox slim fit jeans 
34015,./fashion_captioning/images/98116.jpg,twisted floral print long sleeve minidress 
34016,./fashion_captioning/images/119952.jpg,delicati hoop earring 
34017,./fashion_captioning/images/89490.jpg,fayth pointy toe pump 
34018,./fashion_captioning/images/26412.jpg,posh bouquet pintuck shorts sleeve minidress 
34019,./fashion_captioning/images/68143.jpg,classic fit button down twill tee 
34020,./fashion_captioning/images/75969.jpg,kenza bikini bottom 
34021,./fashion_captioning/images/40535.jpg,envy underwire stretch lace full cup bra 
34022,./fashion_captioning/images/52864.jpg,water resistant performance satin packable down jacket 
34023,./fashion_captioning/images/2969.jpg,zip front croc embossed miniskirt 
34024,./fashion_captioning/images/75281.jpg,amelia shorts jersey pajamas 
34025,./fashion_captioning/images/124264.jpg,vintage check baseball cap 
34026,./fashion_captioning/images/40188.jpg,sportswear essential futura muscle tank 
34027,./fashion_captioning/images/1893.jpg,full figure underwire bra 
34028,./fashion_captioning/images/32154.jpg,thermal tee 
34029,./fashion_captioning/images/89057.jpg,finleigh boot 
34030,./fashion_captioning/images/99438.jpg,sunny stretch chinos shorts 
34031,./fashion_captioning/images/100311.jpg,extra trim fit non iron geometric dress tee 
34032,./fashion_captioning/images/37168.jpg,quilted faux leather moto jacket 
34033,./fashion_captioning/images/24843.jpg,paperbag waist jeans jeans 
34034,./fashion_captioning/images/81901.jpg,bluestack crewneck pocket merino wool sweater 
34035,./fashion_captioning/images/12219.jpg,mile high super jeans jeans 
34036,./fashion_captioning/images/125681.jpg,sushi iphone x x xr x max case 
34037,./fashion_captioning/images/95090.jpg,shorts sleeve organic cotton shift dress 
34038,./fashion_captioning/images/115337.jpg,mini utility backpack 
34039,./fashion_captioning/images/126945.jpg,x atlantic pacific two tone fringe scarf 
34040,./fashion_captioning/images/4600.jpg,surplice shirred waist top 
34041,./fashion_captioning/images/108045.jpg,ruched polka dot crepe maxi dress 
34042,./fashion_captioning/images/39218.jpg,tie neck long sleeve tee 
34043,./fashion_captioning/images/87037.jpg,vintage deneuve pump 
34044,./fashion_captioning/images/25102.jpg,boiled wool cotton cocoon coat 
34045,./fashion_captioning/images/4230.jpg,square neck long sleeve bodysuit 
34046,./fashion_captioning/images/88957.jpg,c croc embossed convertible loafer 
34047,./fashion_captioning/images/87222.jpg,guess what oxford 
34048,./fashion_captioning/images/70820.jpg,dot logo graphic sweatshirt 
34049,./fashion_captioning/images/36301.jpg,lace shoulder tank top 
34050,./fashion_captioning/images/69381.jpg,graduate slim straight jeans 
34051,./fashion_captioning/images/97351.jpg,diamond pattern sequin miniskirt 
34052,./fashion_captioning/images/32755.jpg,the callie high waist frayed crop bootcut jeans 
34053,./fashion_captioning/images/97388.jpg,raised seam alpaca sweater 
34054,./fashion_captioning/images/89917.jpg,fenton wedge sneaker 
34055,./fashion_captioning/images/12495.jpg,abby mid rise soft stretch jeans jeans 
34056,./fashion_captioning/images/75098.jpg,sequin faux wrap gown 
34057,./fashion_captioning/images/95659.jpg,diagonal gg stripe jacquard wool silk top 
34058,./fashion_captioning/images/133342.jpg,ally strappy sandal 
34059,./fashion_captioning/images/44616.jpg,milano shorts sleeve wool sweater 
34060,./fashion_captioning/images/106979.jpg,cathy contrast stitch minidress 
34061,./fashion_captioning/images/132829.jpg,fay 2 platform sneaker 
34062,./fashion_captioning/images/86743.jpg,cara sandal 
34063,./fashion_captioning/images/17983.jpg,crisscross back sweater 
34064,./fashion_captioning/images/59430.jpg,i m the captain now print swim trunk 
34065,./fashion_captioning/images/29606.jpg,simone twill crop straight leg trousers 
34066,./fashion_captioning/images/51543.jpg,ruched jersey midi dress 
34067,./fashion_captioning/images/99593.jpg,christian classic fit dobby button up tee 
34068,./fashion_captioning/images/132800.jpg,elouix over the knee boot 
34069,./fashion_captioning/images/79098.jpg,rio bueno cover up skirt 
34070,./fashion_captioning/images/71757.jpg,slim fit taper jeans 
34071,./fashion_captioning/images/83724.jpg,royale winterized genuine shearling lined sneaker 
34072,./fashion_captioning/images/109972.jpg,quote leather passport case 
34073,./fashion_captioning/images/105919.jpg,good karma camo legging 
34074,./fashion_captioning/images/92373.jpg,curran trail quarter zip hood 
34075,./fashion_captioning/images/130367.jpg,dabbie over the knee boot 
34076,./fashion_captioning/images/47912.jpg,classic straight jeans selvedge edition 
34077,./fashion_captioning/images/6645.jpg,ana crop jeans 
34078,./fashion_captioning/images/35146.jpg,rhoda blazer 
34079,./fashion_captioning/images/74604.jpg,high waist shaping brief 
34080,./fashion_captioning/images/2943.jpg,pattern mix tiered cotton maxi skirt 
34081,./fashion_captioning/images/82491.jpg,peace poppy shorts sleeve button up tee 
34082,./fashion_captioning/images/42899.jpg,valentina feather trim sweater 
34083,./fashion_captioning/images/107778.jpg,ab solution cuffed girlfriend jeans 
34084,./fashion_captioning/images/11552.jpg,tie hem paisley satin tee 
34085,./fashion_captioning/images/50539.jpg,marabela leather collar camel hair coat 
34086,./fashion_captioning/images/115968.jpg,fourteen neon belt bag 
34087,./fashion_captioning/images/119799.jpg,faye hoop earring 
34088,./fashion_captioning/images/88019.jpg,kailua platform sneaker 
34089,./fashion_captioning/images/76314.jpg,heart print flannel shorts 
34090,./fashion_captioning/images/93040.jpg,cowl neck silk charmeuse blouse 
34091,./fashion_captioning/images/9075.jpg,velvet dolman top 
34092,./fashion_captioning/images/113296.jpg,maxfield loafer 
34093,./fashion_captioning/images/15045.jpg,le color jeans jeans 
34094,./fashion_captioning/images/121005.jpg,multicolor crystal bib necklace 
34095,./fashion_captioning/images/116660.jpg,le foulonne leather backpack 
34096,./fashion_captioning/images/75482.jpg,lace long sleeve fit flare cotton blend dress 
34097,./fashion_captioning/images/86463.jpg,badgley mischka adrina embellished d orsay sandal 
34098,./fashion_captioning/images/2906.jpg,charmeuse lace midi dress 
34099,./fashion_captioning/images/93055.jpg,go go wrap 
34100,./fashion_captioning/images/30117.jpg,kessa asymmetrical silk skirt 
34101,./fashion_captioning/images/70616.jpg,maison slim fit diamond print button up tee 
34102,./fashion_captioning/images/18443.jpg,marilyn cuff straight leg jeans 
34103,./fashion_captioning/images/48291.jpg,london faux wrap jersey maternity dress 
34104,./fashion_captioning/images/119213.jpg,large angelah zip tote 
34105,./fashion_captioning/images/45133.jpg,squad fleece pullover 
34106,./fashion_captioning/images/24616.jpg,blondie crop tee 
34107,./fashion_captioning/images/96114.jpg,comfort intended contour underwire t tee bra 
34108,./fashion_captioning/images/121780.jpg,fiji tiny button diamond slider necklace 
34109,./fashion_captioning/images/76612.jpg,puffy prescott 800 fill power down coat 
34110,./fashion_captioning/images/99354.jpg,welpren floral button up tee 
34111,./fashion_captioning/images/29530.jpg,pink star cozy knit hood 
34112,./fashion_captioning/images/5304.jpg,bustier mermaid gown 
34113,./fashion_captioning/images/22227.jpg,wide leg jumpsuit 
34114,./fashion_captioning/images/91180.jpg,honor high top sneaker 
34115,./fashion_captioning/images/50085.jpg,microfleece joggers pants 
34116,./fashion_captioning/images/30489.jpg,metallic stripe cotton sundress 
34117,./fashion_captioning/images/76547.jpg,polka dot drawstring midi dress 
34118,./fashion_captioning/images/67480.jpg,frazer double breasted coat 
34119,./fashion_captioning/images/5849.jpg,secret vine maxi dress 
34120,./fashion_captioning/images/39323.jpg,eyelet yoke cotton jersey top 
34121,./fashion_captioning/images/11686.jpg,antilla maxi dress 
34122,./fashion_captioning/images/1628.jpg,ripped 10 inch high waist crop jeans jeans 
34123,./fashion_captioning/images/41181.jpg,ombr paisley silk shirtdress 
34124,./fashion_captioning/images/3704.jpg,lace inset wool cashmere sweater 
34125,./fashion_captioning/images/99380.jpg,ombr heathered waffle knit robe 
34126,./fashion_captioning/images/56501.jpg,pima cotton knit boxer 
34127,./fashion_captioning/images/28931.jpg,the carter stripe high waist ankle straight leg jeans 
34128,./fashion_captioning/images/94486.jpg,the high rise slim boy jeans 
34129,./fashion_captioning/images/73667.jpg,juliet high waist relaxed fit button fly straight leg jeans 
34130,./fashion_captioning/images/110432.jpg,paisley silk tie 
34131,./fashion_captioning/images/32.jpg,ezra metallic stripe tie front bodysuit 
34132,./fashion_captioning/images/121001.jpg,grayson friendship bracelet 
34133,./fashion_captioning/images/117034.jpg,medium sunset calfskin shoulder bag 
34134,./fashion_captioning/images/40938.jpg,space dye crop maternity legging 
34135,./fashion_captioning/images/97134.jpg,emma floral jacquard midi dress 
34136,./fashion_captioning/images/72105.jpg,mansfield leather field jacket 
34137,./fashion_captioning/images/113316.jpg,zer grand waterproof chelsea boot 
34138,./fashion_captioning/images/46384.jpg,seaside chain knit jacket 
34139,./fashion_captioning/images/90224.jpg,violet sandal 
34140,./fashion_captioning/images/37334.jpg,le high waist velveteen jeans pants 
34141,./fashion_captioning/images/25544.jpg,my daily full slip 
34142,./fashion_captioning/images/130478.jpg,naomina over the knee boot 
34143,./fashion_captioning/images/34029.jpg,u neck linen tee 
34144,./fashion_captioning/images/123865.jpg,wand iii 53mm round sunglass 
34145,./fashion_captioning/images/49914.jpg,evon sweater 
34146,./fashion_captioning/images/8828.jpg,demi lace dress 
34147,./fashion_captioning/images/79292.jpg,kacey print silk chiffon tee 
34148,./fashion_captioning/images/45626.jpg,sheer hem burnout top 
34149,./fashion_captioning/images/63336.jpg,crossfire x stripe shorts 
34150,./fashion_captioning/images/64738.jpg,riviera slim fit print tee 
34151,./fashion_captioning/images/75165.jpg,tropical off the shoulder one one-piece swimsuit 
34152,./fashion_captioning/images/111616.jpg,ferral neat silk tie 
34153,./fashion_captioning/images/55404.jpg,pleated v neck top 
34154,./fashion_captioning/images/127994.jpg,sofia block heel sandal 
34155,./fashion_captioning/images/41125.jpg,faux leather dress 
34156,./fashion_captioning/images/15194.jpg,wynne maxi dress 
34157,./fashion_captioning/images/84320.jpg,mac skate sneaker 
34158,./fashion_captioning/images/104096.jpg,cozy shorts 
34159,./fashion_captioning/images/30891.jpg,stripe blouson sleeve sweater 
34160,./fashion_captioning/images/100039.jpg,murray classic fit plaid button down tee 
34161,./fashion_captioning/images/119257.jpg,chain guitar bag strap 
34162,./fashion_captioning/images/100702.jpg,stripe longline crewneck sweater 
34163,./fashion_captioning/images/93139.jpg,me you heart print satin jumpsuit 
34164,./fashion_captioning/images/4760.jpg,cotton pajamas 
34165,./fashion_captioning/images/53965.jpg,handkerchief hem silk cover up dress 
34166,./fashion_captioning/images/129516.jpg,harling zip platform sneaker 
34167,./fashion_captioning/images/50061.jpg,quayside waterproof hooded jacket 
34168,./fashion_captioning/images/9907.jpg,provencal midi dress 
34169,./fashion_captioning/images/5308.jpg,tee lab relaxed sweatshirt 
34170,./fashion_captioning/images/3178.jpg,candice shawl neck long cardigan 
34171,./fashion_captioning/images/94247.jpg,horizontal ribbed open front cardigan 
34172,./fashion_captioning/images/2910.jpg,tilliai bluebell body con dress 
34173,./fashion_captioning/images/83192.jpg,crown quarter zip pullover sweater 
34174,./fashion_captioning/images/36690.jpg,tiana leopard print babydoll dress 
34175,./fashion_captioning/images/78532.jpg,lore off the shoulder wrap top 
34176,./fashion_captioning/images/65637.jpg,feeder stripe anchor sock 
34177,./fashion_captioning/images/45720.jpg,wool alpaca blend cardigan sweater 
34178,./fashion_captioning/images/134570.jpg,clemente slip on 
34179,./fashion_captioning/images/99510.jpg,jeans fit stripe button up tee 
34180,./fashion_captioning/images/95538.jpg,lemonade low rise thongs 
34181,./fashion_captioning/images/82900.jpg,seaside print cotton polo tee 
34182,./fashion_captioning/images/72182.jpg,transcend lennox slim fit straight leg jeans 
34183,./fashion_captioning/images/113022.jpg,air force 1 07 lv8 sneaker 
34184,./fashion_captioning/images/102337.jpg,floral pleat flounce long sleeve dress 
34185,./fashion_captioning/images/113101.jpg,basil penny loafer 
34186,./fashion_captioning/images/106429.jpg,cindy one one-piece swimsuit 
34187,./fashion_captioning/images/118688.jpg,trigger leather backpack 
34188,./fashion_captioning/images/67656.jpg,judd slim fit jacket 
34189,./fashion_captioning/images/111896.jpg,paisley silk tie 
34190,./fashion_captioning/images/85211.jpg,wedge pump 
34191,./fashion_captioning/images/116382.jpg,le pouch leather ring handle crossbody bag 
34192,./fashion_captioning/images/20631.jpg,dana organic cotton tank 
34193,./fashion_captioning/images/122480.jpg,le locle automatic bracelet watch 25mm 
34194,./fashion_captioning/images/106841.jpg,conroy surplus tee 
34195,./fashion_captioning/images/82829.jpg,technical hooded shell jacket 
34196,./fashion_captioning/images/32666.jpg,urban outfitter paperbag waist denim cutoff shorts 
34197,./fashion_captioning/images/105405.jpg,faded floral ultra soft denim legging 
34198,./fashion_captioning/images/101886.jpg,fine gauge tipped cardigan 
34199,./fashion_captioning/images/44261.jpg,riley high waist fray hem crop straight leg jeans 
34200,./fashion_captioning/images/53677.jpg,vine print top 
34201,./fashion_captioning/images/59768.jpg,george slim fit check sport tee 
34202,./fashion_captioning/images/120036.jpg,origami crossover ring with 18k yellow gold 
34203,./fashion_captioning/images/2608.jpg,timber dickey jacket 
34204,./fashion_captioning/images/56722.jpg,midtown fleece pants 
34205,./fashion_captioning/images/95025.jpg,heather ribbed crop tank 
34206,./fashion_captioning/images/69162.jpg,woodberry regular fit check button down sport tee 
34207,./fashion_captioning/images/46418.jpg,crop joggers pants 
34208,./fashion_captioning/images/40634.jpg,just peachy pajamas 
34209,./fashion_captioning/images/71381.jpg,classique pinstripe wool jacket 
34210,./fashion_captioning/images/5812.jpg,warwick belted wide leg jumpsuit 
34211,./fashion_captioning/images/18071.jpg,long sleeve sheer organza maxi shirtdress 
34212,./fashion_captioning/images/121890.jpg,stacked t logo earring 
34213,./fashion_captioning/images/63151.jpg,palm leaf print slim fit shorts sleeve tee 
34214,./fashion_captioning/images/9558.jpg,le jeans de jeanne reverse v cuff ankle jeans 
34215,./fashion_captioning/images/72931.jpg,highland crewneck sweatshirt 
34216,./fashion_captioning/images/122332.jpg,peace love charm multistrand bracelet 
34217,./fashion_captioning/images/16675.jpg,vidaia double breasted blazer 
34218,./fashion_captioning/images/3337.jpg,beaded longline gown 
34219,./fashion_captioning/images/21186.jpg,pop mic tee 
34220,./fashion_captioning/images/121678.jpg,genuine imitation pearl double top adjustable bracelet 
34221,./fashion_captioning/images/106323.jpg,second wave structured one one-piece swimsuit 
34222,./fashion_captioning/images/115990.jpg,twin zip mixed leather satchel 
34223,./fashion_captioning/images/132571.jpg,plateau platform slide sandal 
34224,./fashion_captioning/images/56389.jpg,cotton blend sock 
34225,./fashion_captioning/images/18989.jpg,oversize denim jacket 
34226,./fashion_captioning/images/67826.jpg,rivington quarter zip performance pullover 
34227,./fashion_captioning/images/134406.jpg,samantha flat 
34228,./fashion_captioning/images/34253.jpg,tie neck beaded sleeve top 
34229,./fashion_captioning/images/14783.jpg,kelsey slim trousers 
34230,./fashion_captioning/images/129921.jpg,global wedge sandal 
34231,./fashion_captioning/images/58166.jpg,2 pack loafer liner sock 
34232,./fashion_captioning/images/130330.jpg,allyson wedge slide sandal 
34233,./fashion_captioning/images/108874.jpg,move mock neck tank 
34234,./fashion_captioning/images/24009.jpg,paola asymmetrical ruffle silk dress 
34235,./fashion_captioning/images/40332.jpg,long sleeve tee 
34236,./fashion_captioning/images/15605.jpg,estelle bikini top 
34237,./fashion_captioning/images/35385.jpg,long sleeve flare hem sweater dress 
34238,./fashion_captioning/images/97155.jpg,x hi sugarplum holiday brigitte high waist wide leg pants 
34239,./fashion_captioning/images/50015.jpg,6 pack mule sock 
34240,./fashion_captioning/images/1197.jpg,long one button jacket 
34241,./fashion_captioning/images/21876.jpg,roll cuff pull on denim shorts 
34242,./fashion_captioning/images/63388.jpg,tech smart traditional fit stretch pinpoint dress tee 
34243,./fashion_captioning/images/127622.jpg,sestina harness square toe boot 
34244,./fashion_captioning/images/64973.jpg,dylan jeans fit jeans 
34245,./fashion_captioning/images/4344.jpg,collared sleeveless top 
34246,./fashion_captioning/images/30430.jpg,havana asymmetrical linen tee 
34247,./fashion_captioning/images/7486.jpg,smith high waist split hem shorts 
34248,./fashion_captioning/images/56331.jpg,offset logo graphic t tee 
34249,./fashion_captioning/images/28500.jpg,button front top 
34250,./fashion_captioning/images/25333.jpg,high waist ankle jeans jeans 
34251,./fashion_captioning/images/68133.jpg,melange cashmere full zip cardigan 
34252,./fashion_captioning/images/103780.jpg,naomi pintuck eyelet ruffle peplum top 
34253,./fashion_captioning/images/34668.jpg,kenna python print silk georgette wrap top 
34254,./fashion_captioning/images/68768.jpg,crow print wool bomber jacket 
34255,./fashion_captioning/images/33791.jpg,scoop neck sleeveless blouse 
34256,./fashion_captioning/images/112359.jpg,heritage visodate leather strap watch 40mm 
34257,./fashion_captioning/images/106332.jpg,boucl pullover 
34258,./fashion_captioning/images/109600.jpg,divine line sleeveless top 
34259,./fashion_captioning/images/59799.jpg,stretch polo tee 
34260,./fashion_captioning/images/123906.jpg,chevron webbed belt 
34261,./fashion_captioning/images/64775.jpg,bottom up graphic t tee 
34262,./fashion_captioning/images/18136.jpg,stretch wool suiting jacket 
34263,./fashion_captioning/images/7528.jpg,efie milo tropical print faux wrap miniskirt 
34264,./fashion_captioning/images/44904.jpg,mayfair floral print tank 
34265,./fashion_captioning/images/3812.jpg,erica off the shoulder maxi dress 
34266,./fashion_captioning/images/5579.jpg,ruffle neck sleeveless blouse 
34267,./fashion_captioning/images/87766.jpg,london square derby 
34268,./fashion_captioning/images/26445.jpg,sacha high waist crop wide leg jeans 
34269,./fashion_captioning/images/132754.jpg,lynx espadrille flat 
34270,./fashion_captioning/images/116428.jpg,faux leather saddle bag 
34271,./fashion_captioning/images/31406.jpg,vintage logo embroidered cotton tee 
34272,./fashion_captioning/images/34039.jpg,sequin body con dress 
34273,./fashion_captioning/images/7716.jpg,lace trim silk camisole 
34274,./fashion_captioning/images/25405.jpg,jazmin stretch silk tee 
34275,./fashion_captioning/images/23848.jpg,lucky wrap midi skirt 
34276,./fashion_captioning/images/133253.jpg,yuliette wedge boot 
34277,./fashion_captioning/images/97343.jpg,open logo graphic cotton blend sweatshirt 
34278,./fashion_captioning/images/41622.jpg,signaturesoft plush sweatshirt 
34279,./fashion_captioning/images/62205.jpg,extra trim fit chambray sport coat 
34280,./fashion_captioning/images/21962.jpg,francis one shoulder sheath dress 
34281,./fashion_captioning/images/112857.jpg,lowdown 2 55mm chromapop polarized sunglass 
34282,./fashion_captioning/images/69192.jpg,mill hybrid classic fit wool blend sport coat 
34283,./fashion_captioning/images/124775.jpg,brigitte bead grosgrain trim felt wool cap 
34284,./fashion_captioning/images/103424.jpg,fiorella parasol stripe shorts 
34285,./fashion_captioning/images/66662.jpg,windproof water resistant parka 
34286,./fashion_captioning/images/47222.jpg,x atlantic pacific star sweater 
34287,./fashion_captioning/images/34495.jpg,verdugo side slit crop jeans jeans 
34288,./fashion_captioning/images/95600.jpg,edwina polka dot minidress 
34289,./fashion_captioning/images/23914.jpg,x living in yellow savannah scalloped v neck tank 
34290,./fashion_captioning/images/107688.jpg,x international woman s day the mom in style crop wide leg pants 
34291,./fashion_captioning/images/131265.jpg,adita ankle cuff sandal 
34292,./fashion_captioning/images/80355.jpg,tie waist tuxedo jumpsuit 
34293,./fashion_captioning/images/118674.jpg,one-piece of 3 standard baggu printed ripstop nylon tote 
34294,./fashion_captioning/images/109214.jpg,leopard spot sweater 
34295,./fashion_captioning/images/6553.jpg,cadell flutter sleeve silk blouse 
34296,./fashion_captioning/images/90653.jpg,awnyc stadium sneaker 
34297,./fashion_captioning/images/98764.jpg,mozartheatherstretch grey performance polo 
34298,./fashion_captioning/images/22047.jpg,star at night tank top 
34299,./fashion_captioning/images/101825.jpg,hudson stripe top 
34300,./fashion_captioning/images/30289.jpg,asymmetrical long sleeve tee 
34301,./fashion_captioning/images/129299.jpg,fallon ankle strap sandal 
34302,./fashion_captioning/images/48999.jpg,tinita stripe long sleeve wool blend dress 
34303,./fashion_captioning/images/65555.jpg,east la bowling tee 
34304,./fashion_captioning/images/10465.jpg,print handkerchief sundress 
34305,./fashion_captioning/images/15505.jpg,elli lounge pants 
34306,./fashion_captioning/images/120234.jpg,bali huggie hoop earring 
34307,./fashion_captioning/images/6072.jpg,on a cloud sweater 
34308,./fashion_captioning/images/54527.jpg,sunchasers stripe midi skirt 
34309,./fashion_captioning/images/107090.jpg,beaded stretch crepe jumpsuit 
34310,./fashion_captioning/images/124420.jpg,logo jeans leather belt 
34311,./fashion_captioning/images/2918.jpg,jaden high jeans jeans 
34312,./fashion_captioning/images/99769.jpg,turnberry swim trunk 
34313,./fashion_captioning/images/48073.jpg,full twill skirt 
34314,./fashion_captioning/images/11524.jpg,wool blend tuxedo jacket 
34315,./fashion_captioning/images/82492.jpg,outpost button up chunky flannel tee 
34316,./fashion_captioning/images/78775.jpg,ruched satin jersey gown 
34317,./fashion_captioning/images/87638.jpg,joyride run flyknit running shoe 
34318,./fashion_captioning/images/98950.jpg,slim fit plain front pants 
34319,./fashion_captioning/images/75352.jpg,front zip faux fur vest 
34320,./fashion_captioning/images/80492.jpg,long wool snap cardigan 
34321,./fashion_captioning/images/34078.jpg,alex slim tee 
34322,./fashion_captioning/images/88051.jpg,bella me woven flat 
34323,./fashion_captioning/images/95295.jpg,french cut high waist bikini bottom 
34324,./fashion_captioning/images/40925.jpg,bonded lace fit flare dress 
34325,./fashion_captioning/images/130127.jpg,kosi skimmer flat 
34326,./fashion_captioning/images/108423.jpg,malia one shoulder dress 
34327,./fashion_captioning/images/114918.jpg,faux leather belt bag 
34328,./fashion_captioning/images/110775.jpg,men s classic chain triple wrap leather bracelet 
34329,./fashion_captioning/images/33305.jpg,compression knee high 
34330,./fashion_captioning/images/51880.jpg,niki raw hem straight crop jeans 
34331,./fashion_captioning/images/28968.jpg,double breasted check blazer 
34332,./fashion_captioning/images/132918.jpg,hadley crystal combat boot 
34333,./fashion_captioning/images/29157.jpg,smoke show cover up minidress 
34334,./fashion_captioning/images/102867.jpg,leisure club classic tee 
34335,./fashion_captioning/images/61736.jpg,siena soft regular fit plaid wool sport coat 
34336,./fashion_captioning/images/71097.jpg,quilted bomber jacket 
34337,./fashion_captioning/images/49114.jpg,colorblock tech knit skirt 
34338,./fashion_captioning/images/33142.jpg,solar stripe long sleeve cover up shirtdress 
34339,./fashion_captioning/images/8717.jpg,long sleeve crepe couture minidress 
34340,./fashion_captioning/images/121571.jpg,power gemstone cord bracelet 
34341,./fashion_captioning/images/80206.jpg,court dri fit elevated victory tennis skirt 
34342,./fashion_captioning/images/14917.jpg,lamara ruffle trim tank sweater 
34343,./fashion_captioning/images/56937.jpg,button up military drill tee 
34344,./fashion_captioning/images/132885.jpg,teresa glitter thongs flat 
34345,./fashion_captioning/images/87371.jpg,logo sneaker 
34346,./fashion_captioning/images/36253.jpg,high waist distressed ankle boyfriend jeans 
34347,./fashion_captioning/images/41746.jpg,button detail legging 
34348,./fashion_captioning/images/25669.jpg,belted car coat 
34349,./fashion_captioning/images/79401.jpg,imitation pearl embellished puff sleeve sweater 
34350,./fashion_captioning/images/73720.jpg,notched ruffle cuff top 
34351,./fashion_captioning/images/3412.jpg,heather boatneck tee 
34352,./fashion_captioning/images/131300.jpg,avonna sandal 
34353,./fashion_captioning/images/131914.jpg,curved faux shearling platform sneaker 
34354,./fashion_captioning/images/33028.jpg,margot coated crop jeans jeans 
34355,./fashion_captioning/images/53498.jpg,le high waist mini boot raw edge jeans 
34356,./fashion_captioning/images/109459.jpg,aileen balloon sleeve blouse 
34357,./fashion_captioning/images/103470.jpg,metallic scallop twinset 
34358,./fashion_captioning/images/14645.jpg,margie ruffle minidress 
34359,./fashion_captioning/images/72427.jpg,stop stamp sock 
34360,./fashion_captioning/images/132299.jpg,daymaster sneaker 
34361,./fashion_captioning/images/80444.jpg,ryder zip hood 
34362,./fashion_captioning/images/33181.jpg,leopard kiss tee jacket 
34363,./fashion_captioning/images/37234.jpg,corduroy trim faux fur jacket 
34364,./fashion_captioning/images/128846.jpg,citysole court sneaker 
34365,./fashion_captioning/images/131324.jpg,clear pump 
34366,./fashion_captioning/images/39629.jpg,beaded soutache column gown 
34367,./fashion_captioning/images/33932.jpg,breezy check boyfriend tee 
34368,./fashion_captioning/images/94286.jpg,wrapel highland fit flare dress 
34369,./fashion_captioning/images/30051.jpg,denim jacket 
34370,./fashion_captioning/images/60146.jpg,kingston classic fit stripe shorts sleeve prep formance polo 
34371,./fashion_captioning/images/95443.jpg,ana triangle bralette 
34372,./fashion_captioning/images/47463.jpg,colour by number colliz long sleeve shirtdress 
34373,./fashion_captioning/images/27048.jpg,soutache cocktail dress 
34374,./fashion_captioning/images/3521.jpg,chrissy high waist jeans jeans 
34375,./fashion_captioning/images/104014.jpg,rebecca s crop pants 
34376,./fashion_captioning/images/94860.jpg,carmen vintage check pleated wool mini kilt 
34377,./fashion_captioning/images/119117.jpg,mini montana water repellent backpack 
34378,./fashion_captioning/images/131749.jpg,total motion half d orsay pump 
34379,./fashion_captioning/images/84082.jpg,sylvio waterproof zip boot 
34380,./fashion_captioning/images/76109.jpg,logo cinch waist puffer vest 
34381,./fashion_captioning/images/95192.jpg,paneled straight leg jeans 
34382,./fashion_captioning/images/5250.jpg,the stiletto high waist ankle jeans jeans 
34383,./fashion_captioning/images/125203.jpg,55mm international fit cat eye shield sunglass 
34384,./fashion_captioning/images/34748.jpg,magnetic mesh inset top 
34385,./fashion_captioning/images/54285.jpg,statement collar poplin tee 
34386,./fashion_captioning/images/121034.jpg,riva circle stud diamond earring 
34387,./fashion_captioning/images/40142.jpg,oversize patterned blazer 
34388,./fashion_captioning/images/48827.jpg,keagan embellished tulle gown 
34389,./fashion_captioning/images/123059.jpg,paillette resin oval hoop earring 
34390,./fashion_captioning/images/68341.jpg,paramount water resistant softshell vest 
34391,./fashion_captioning/images/119380.jpg,dot chain bracelet 
34392,./fashion_captioning/images/132569.jpg,somy sneaker 
34393,./fashion_captioning/images/15818.jpg,tie front crepe shift dress 
34394,./fashion_captioning/images/19238.jpg,wrap top 
34395,./fashion_captioning/images/65190.jpg,mini square dot cotton blend dress sock 
34396,./fashion_captioning/images/26354.jpg,niki raw hem crop jeans 
34397,./fashion_captioning/images/125445.jpg,metallic cashmere silk blend scarf 
34398,./fashion_captioning/images/71522.jpg,speed pack track pants 
34399,./fashion_captioning/images/111318.jpg,g cube cross pendant necklace 
34400,./fashion_captioning/images/24231.jpg,embroidered yoke knot front tee 
34401,./fashion_captioning/images/54224.jpg,toni sleeveless jumpsuit 
34402,./fashion_captioning/images/95455.jpg,sheer logo stripe jacquard bodysuit 
34403,./fashion_captioning/images/24419.jpg,rowina floral print minidress 
34404,./fashion_captioning/images/108490.jpg,anatomica seamless sport bra 
34405,./fashion_captioning/images/13129.jpg,v neck metallic embroidered evening dress 
34406,./fashion_captioning/images/114088.jpg,nobel two chelsea boot 
34407,./fashion_captioning/images/108102.jpg,coralia eyelet ruffle cotton chambray blouse 
34408,./fashion_captioning/images/20001.jpg,ingrid raw hem chambray tee 
34409,./fashion_captioning/images/20992.jpg,draped stripe tee 
34410,./fashion_captioning/images/96377.jpg,kiss graphic tee 
34411,./fashion_captioning/images/83481.jpg,filip combat wool blend sport coat 
34412,./fashion_captioning/images/56251.jpg,shaia regular fit print tee 
34413,./fashion_captioning/images/120555.jpg,new world rectangle pendant necklace 
34414,./fashion_captioning/images/6492.jpg,puff sleeve corduroy dress 
34415,./fashion_captioning/images/87898.jpg,for real sandal 
34416,./fashion_captioning/images/10390.jpg,metallic cover up midi dress 
34417,./fashion_captioning/images/66642.jpg,contemporary fit micro print tee 
34418,./fashion_captioning/images/93442.jpg,liberty garden silk pajamas 
